Mass,Forest,treatment,intensity
747.1834,SW,PreFentonGoethite,0
733.241,SW,PreFentonGoethite,0
601.2349,SW,PreFentonGoethite,2852172
365.0362,SW,PreFentonGoethite,0
311.062,SW,PreFentonGoethite,0
658.1836,SW,PreFentonGoethite,0
331.1147,SW,PreFentonGoethite,0
593.1393,SW,PreFentonGoethite,0
355.1148,SW,PreFentonGoethite,0
659.1313,SW,PreFentonGoethite,0
344.11,SW,PreFentonGoethite,0
705.246,SW,PreFentonGoethite,0
609.1343,SW,PreFentonGoethite,0
567.1676,SW,PreFentonGoethite,0
642.2364,SW,PreFentonGoethite,0
456.1358,SW,PreFentonGoethite,0
599.1619,SW,PreFentonGoethite,0
330.1307,SW,PreFentonGoethite,1651538
587.2193,SW,PreFentonGoethite,0
644.2042,SW,PreFentonGoethite,0
605.1877,SW,PreFentonGoethite,0
438.1616,SW,PreFentonGoethite,0
547.1668,SW,PreFentonGoethite,0
416.0835,SW,PreFentonGoethite,0
547.094,SW,PreFentonGoethite,0
547.2032,SW,PreFentonGoethite,0
356.0987,SW,PreFentonGoethite,0
571.0941,SW,PreFentonGoethite,0
444.1735,SW,PreFentonGoethite,0
541.0473,SW,PreFentonGoethite,0
514.2153,SW,PreFentonGoethite,0
311.0984,SW,PreFentonGoethite,0
371.146,SW,PreFentonGoethite,0
789.2308,SW,PreFentonGoethite,0
584.1832,SW,PreFentonGoethite,0
422.0941,SW,PreFentonGoethite,0
373.089,SW,PreFentonGoethite,0
545.2087,SW,PreFentonGoethite,0
341.015,SW,PreFentonGoethite,0
339.1602,SW,PreFentonGoethite,1511854.5
567.0628,SW,PreFentonGoethite,0
411.348,SW,PreFentonGoethite,0
777.2308,SW,PreFentonGoethite,0
613.1775,SW,PreFentonGoethite,0
625.1986,SW,PreFentonGoethite,0
386.0729,SW,PreFentonGoethite,0
347.1096,SW,PreFentonGoethite,0
456.1735,SW,PreFentonGoethite,0
839.2315,SW,PreFentonGoethite,0
416.1198,SW,PreFentonGoethite,0
392.1675,SW,PreFentonGoethite,0
547.1305,SW,PreFentonGoethite,0
470.1892,SW,PreFentonGoethite,0
595.1879,SW,PreFentonGoethite,0
462.1366,SW,PreFentonGoethite,0
500.162,SW,PreFentonGoethite,0
507.1944,SW,PreFentonGoethite,2561290
569.0995,SW,PreFentonGoethite,0
563.1619,SW,PreFentonGoethite,0
414.0678,SW,PreFentonGoethite,0
623.1983,SW,PreFentonGoethite,0
583.2761,SW,PreFentonGoethite,2481545.66666667
573.1825,SW,PreFentonGoethite,0
509.1623,SW,PreFentonGoethite,0
421.11,SW,PreFentonGoethite,0
805.226,SW,PreFentonGoethite,0
464.141,SW,PreFentonGoethite,0
348.0936,SW,PreFentonGoethite,0
519.2083,SW,PreFentonGoethite,0
581.1149,SW,PreFentonGoethite,0
390.1154,SW,PreFentonGoethite,0
378.1518,SW,PreFentonGoethite,0
533.224,SW,PreFentonGoethite,0
729.2098,SW,PreFentonGoethite,0
610.2103,SW,PreFentonGoethite,0
462.173,SW,PreFentonGoethite,0
559.1305,SW,PreFentonGoethite,0
595.1187,SW,PreFentonGoethite,0
545.0783,SW,PreFentonGoethite,0
553.047,SW,PreFentonGoethite,0
489.0523,SW,PreFentonGoethite,0
500.1997,SW,PreFentonGoethite,0
357.1304,SW,PreFentonGoethite,0
609.1825,SW,PreFentonGoethite,0
487.0364,SW,PreFentonGoethite,0
505.1788,SW,PreFentonGoethite,0
369.094,SW,PreFentonGoethite,0
597.1786,SW,PreFentonGoethite,0
573.1098,SW,PreFentonGoethite,0
629.1208,SW,PreFentonGoethite,0
363.141,SW,PreFentonGoethite,0
507.2083,SW,PreFentonGoethite,3413941.33333333
821.2208,SW,PreFentonGoethite,0
573.1461,SW,PreFentonGoethite,0
508.1307,SW,PreFentonGoethite,0
433.1101,SW,PreFentonGoethite,0
543.0628,SW,PreFentonGoethite,0
563.1287,SW,PreFentonGoethite,0
791.2099,SW,PreFentonGoethite,0
377.1567,SW,PreFentonGoethite,0
641.2299,SW,PreFentonGoethite,0
549.1672,SW,PreFentonGoethite,0
547.1879,SW,PreFentonGoethite,0
533.1149,SW,PreFentonGoethite,0
411.2422,SW,PreFentonGoethite,0
493.0869,SW,PreFentonGoethite,0
623.2345,SW,PreFentonGoethite,0
391.0994,SW,PreFentonGoethite,0
462.1253,SW,PreFentonGoethite,0
335.1347,SW,PreFentonGoethite,0
609.2553,SW,PreFentonGoethite,0
434.1417,SW,PreFentonGoethite,0
569.0784,SW,PreFentonGoethite,0
779.2098,SW,PreFentonGoethite,0
655.2093,SW,PreFentonGoethite,0
474.2204,SW,PreFentonGoethite,0
649.2197,SW,PreFentonGoethite,0
585.2554,SW,PreFentonGoethite,1945583.66666667
389.0395,SW,PreFentonGoethite,0
478.1203,SW,PreFentonGoethite,0
516.1946,SW,PreFentonGoethite,0
412.1249,SW,PreFentonGoethite,0
506.1628,SW,PreFentonGoethite,0
397.0048,SW,PreFentonGoethite,0
535.0975,SW,PreFentonGoethite,0
569.1835,SW,PreFentonGoethite,0
524.1257,SW,PreFentonGoethite,0
343.1147,SW,PreFentonGoethite,0
545.224,SW,PreFentonGoethite,0
533.1876,SW,PreFentonGoethite,0
633.2248,SW,PreFentonGoethite,1537099.5
504.1836,SW,PreFentonGoethite,0
511.0366,SW,PreFentonGoethite,0
382.1256,SW,PreFentonGoethite,0
319.1035,SW,PreFentonGoethite,0
385.1253,SW,PreFentonGoethite,0
572.1469,SW,PreFentonGoethite,0
581.1514,SW,PreFentonGoethite,0
765.2309,SW,PreFentonGoethite,0
723.2202,SW,PreFentonGoethite,0
555.0628,SW,PreFentonGoethite,0
430.1025,SW,PreFentonGoethite,0
434.1304,SW,PreFentonGoethite,0
565.1081,SW,PreFentonGoethite,0
685.2198,SW,PreFentonGoethite,0
336.0936,SW,PreFentonGoethite,0
474.184,SW,PreFentonGoethite,0
669.1884,SW,PreFentonGoethite,0
487.0941,SW,PreFentonGoethite,0
541.2138,SW,PreFentonGoethite,0
475.1681,SW,PreFentonGoethite,0
613.2139,SW,PreFentonGoethite,0
559.094,SW,PreFentonGoethite,0
307.067,SW,PreFentonGoethite,0
625.214,SW,PreFentonGoethite,0
446.0973,SW,PreFentonGoethite,0
499.0366,SW,PreFentonGoethite,0
388.0886,SW,PreFentonGoethite,0
521.1876,SW,PreFentonGoethite,0
553.1047,SW,PreFentonGoethite,0
460.1573,SW,PreFentonGoethite,0
532.2258,SW,PreFentonGoethite,0
395.1308,SW,PreFentonGoethite,0
420.1623,SW,PreFentonGoethite,0
449.0971,SW,PreFentonGoethite,0
426.1015,SW,PreFentonGoethite,0
395.0468,SW,PreFentonGoethite,0
465.1362,SW,PreFentonGoethite,0
583.1153,SW,PreFentonGoethite,0
493.0835,SW,PreFentonGoethite,0
554.1363,SW,PreFentonGoethite,0
519.0993,SW,PreFentonGoethite,0
557.0784,SW,PreFentonGoethite,0
419.1783,SW,PreFentonGoethite,0
557.1148,SW,PreFentonGoethite,0
457.026,SW,PreFentonGoethite,0
689.1418,SW,PreFentonGoethite,0
380.0835,SW,PreFentonGoethite,0
643.2455,SW,PreFentonGoethite,0
538.1778,SW,PreFentonGoethite,0
563.1466,SW,PreFentonGoethite,0
402.1042,SW,PreFentonGoethite,0
370.0991,SW,PreFentonGoethite,0
659.2405,SW,PreFentonGoethite,1526629.5
595.276,SW,PreFentonGoethite,2180609
398.1205,SW,PreFentonGoethite,0
515.089,SW,PreFentonGoethite,0
551.1288,SW,PreFentonGoethite,0
317.1242,SW,PreFentonGoethite,1555973
465.1726,SW,PreFentonGoethite,0
454.1566,SW,PreFentonGoethite,0
585.1825,SW,PreFentonGoethite,0
599.1982,SW,PreFentonGoethite,0
427.0729,SW,PreFentonGoethite,0
523.2032,SW,PreFentonGoethite,1694807.5
573.2189,SW,PreFentonGoethite,0
600.1781,SW,PreFentonGoethite,0
461.0971,SW,PreFentonGoethite,1889869.66666667
579.1237,SW,PreFentonGoethite,0
427.0154,SW,PreFentonGoethite,0
447.1733,SW,PreFentonGoethite,0
481.1675,SW,PreFentonGoethite,0
583.1305,SW,PreFentonGoethite,0
356.1099,SW,PreFentonGoethite,0
567.1931,SW,PreFentonGoethite,0
586.1625,SW,PreFentonGoethite,0
535.1339,SW,PreFentonGoethite,0
393.1152,SW,PreFentonGoethite,0
609.1672,SW,PreFentonGoethite,0
687.2355,SW,PreFentonGoethite,0
389.1566,SW,PreFentonGoethite,0
675.2354,SW,PreFentonGoethite,0
545.1876,SW,PreFentonGoethite,0
400.0885,SW,PreFentonGoethite,0
611.2711,SW,PreFentonGoethite,1858168.5
502.2153,SW,PreFentonGoethite,0
587.2346,SW,PreFentonGoethite,0
309.0827,SW,PreFentonGoethite,0
583.0941,SW,PreFentonGoethite,0
807.2415,SW,PreFentonGoethite,0
639.1416,SW,PreFentonGoethite,0
569.2087,SW,PreFentonGoethite,1560640
691.2303,SW,PreFentonGoethite,0
446.1416,SW,PreFentonGoethite,0
367.216,SW,PreFentonGoethite,0
761.1993,SW,PreFentonGoethite,0
598.1625,SW,PreFentonGoethite,0
559.1668,SW,PreFentonGoethite,0
362.1933,SW,PreFentonGoethite,0
557.0995,SW,PreFentonGoethite,0
449.2028,SW,PreFentonGoethite,3044237.33333333
421.2079,SW,PreFentonGoethite,2633146.5
559.2033,SW,PreFentonGoethite,0
619.2091,SW,PreFentonGoethite,0
793.2259,SW,PreFentonGoethite,1616604.5
601.2138,SW,PreFentonGoethite,0
571.1305,SW,PreFentonGoethite,0
487.2046,SW,PreFentonGoethite,0
479.1518,SW,PreFentonGoethite,0
611.1983,SW,PreFentonGoethite,0
535.1304,SW,PreFentonGoethite,0
545.1149,SW,PreFentonGoethite,0
404.1199,SW,PreFentonGoethite,0
537.1098,SW,PreFentonGoethite,0
370.078,SW,PreFentonGoethite,0
449.0606,SW,PreFentonGoethite,0
433.1465,SW,PreFentonGoethite,0
367.161,SW,PreFentonGoethite,3217833.66666667
503.1994,SW,PreFentonGoethite,0
717.1732,SW,PreFentonGoethite,0
451.182,SW,PreFentonGoethite,2006533
533.1512,SW,PreFentonGoethite,0
640.2207,SW,PreFentonGoethite,0
542.1363,SW,PreFentonGoethite,0
446.178,SW,PreFentonGoethite,0
545.0996,SW,PreFentonGoethite,3984569.66666667
360.0937,SW,PreFentonGoethite,0
366.1406,SW,PreFentonGoethite,12289488.6666667
317.0514,SW,PreFentonGoethite,0
371.1097,SW,PreFentonGoethite,0
557.2604,SW,PreFentonGoethite,2839282.66666667
533.1182,SW,PreFentonGoethite,0
543.1355,SW,PreFentonGoethite,0
551.1254,SW,PreFentonGoethite,0
597.1826,SW,PreFentonGoethite,0
761.2358,SW,PreFentonGoethite,0
519.1355,SW,PreFentonGoethite,0
545.1513,SW,PreFentonGoethite,0
521.1512,SW,PreFentonGoethite,0
611.2346,SW,PreFentonGoethite,0
417.0311,SW,PreFentonGoethite,0
374.1093,SW,PreFentonGoethite,0
443.3014,SW,PreFentonGoethite,1946633.66666667
481.1926,SW,PreFentonGoethite,2038185
387.0205,SW,PreFentonGoethite,0
372.0936,SW,PreFentonGoethite,0
701.2148,SW,PreFentonGoethite,0
449.1414,SW,PreFentonGoethite,0
484.1308,SW,PreFentonGoethite,0
376.1362,SW,PreFentonGoethite,0
635.2041,SW,PreFentonGoethite,0
538.1414,SW,PreFentonGoethite,0
352.0885,SW,PreFentonGoethite,0
557.2087,SW,PreFentonGoethite,0
469.0261,SW,PreFentonGoethite,0
476.1522,SW,PreFentonGoethite,0
436.1096,SW,PreFentonGoethite,0
595.1517,SW,PreFentonGoethite,0
572.1832,SW,PreFentonGoethite,0
556.1883,SW,PreFentonGoethite,0
475.2046,SW,PreFentonGoethite,0
463.0763,SW,PreFentonGoethite,0
531.1356,SW,PreFentonGoethite,0
451.073,SW,PreFentonGoethite,0
703.2303,SW,PreFentonGoethite,0
503.0679,SW,PreFentonGoethite,0
537.1825,SW,PreFentonGoethite,0
466.1202,SW,PreFentonGoethite,0
617.2299,SW,PreFentonGoethite,0
567.1203,SW,PreFentonGoethite,0
321.0463,SW,PreFentonGoethite,0
571.1669,SW,PreFentonGoethite,0
599.2346,SW,PreFentonGoethite,0
451.157,SW,PreFentonGoethite,0
362.1569,SW,PreFentonGoethite,0
378.1406,SW,PreFentonGoethite,0
517.1199,SW,PreFentonGoethite,0
577.1622,SW,PreFentonGoethite,0
531.2083,SW,PreFentonGoethite,2577053
583.1669,SW,PreFentonGoethite,0
517.0836,SW,PreFentonGoethite,0
589.1258,SW,PreFentonGoethite,0
359.0256,SW,PreFentonGoethite,0
507.0992,SW,PreFentonGoethite,0
503.2134,SW,PreFentonGoethite,2640295.66666667
515.1981,SW,PreFentonGoethite,0
387.1046,SW,PreFentonGoethite,0
531.0991,SW,PreFentonGoethite,0
529.229,SW,PreFentonGoethite,2543279
350.1093,SW,PreFentonGoethite,0
749.1995,SW,PreFentonGoethite,0
376.1249,SW,PreFentonGoethite,0
709.2045,SW,PreFentonGoethite,0
423.1257,SW,PreFentonGoethite,0
747.2201,SW,PreFentonGoethite,0
450.1253,SW,PreFentonGoethite,0
404.1311,SW,PreFentonGoethite,0
823.2363,SW,PreFentonGoethite,0
491.1043,SW,PreFentonGoethite,0
685.1834,SW,PreFentonGoethite,0
717.2096,SW,PreFentonGoethite,0
401.0937,SW,PreFentonGoethite,0
494.1515,SW,PreFentonGoethite,0
390.1042,SW,PreFentonGoethite,0
466.1566,SW,PreFentonGoethite,0
419.0467,SW,PreFentonGoethite,0
396.1512,SW,PreFentonGoethite,0
401.1202,SW,PreFentonGoethite,0
402.1154,SW,PreFentonGoethite,0
406.1355,SW,PreFentonGoethite,0
374.1933,SW,PreFentonGoethite,0
436.146,SW,PreFentonGoethite,0
473.2253,SW,PreFentonGoethite,1818469.5
349.1504,SW,PreFentonGoethite,3493239.66666667
505.1927,SW,PreFentonGoethite,0
392.0835,SW,PreFentonGoethite,0
403.147,SW,PreFentonGoethite,0
549.1132,SW,PreFentonGoethite,0
565.1411,SW,PreFentonGoethite,0
497.0784,SW,PreFentonGoethite,0
372.1049,SW,PreFentonGoethite,0
410.094,SW,PreFentonGoethite,0
495.2083,SW,PreFentonGoethite,2237798.66666667
539.1981,SW,PreFentonGoethite,0
387.1144,SW,PreFentonGoethite,0
531.1719,SW,PreFentonGoethite,0
597.2553,SW,PreFentonGoethite,1863449.33333333
751.2152,SW,PreFentonGoethite,0
521.1149,SW,PreFentonGoethite,0
391.1358,SW,PreFentonGoethite,0
553.1775,SW,PreFentonGoethite,0
585.219,SW,PreFentonGoethite,0
501.0522,SW,PreFentonGoethite,0
641.1934,SW,PreFentonGoethite,0
605.1934,SW,PreFentonGoethite,0
463.073,SW,PreFentonGoethite,0
375.1046,SW,PreFentonGoethite,0
511.2032,SW,PreFentonGoethite,2088022
517.1927,SW,PreFentonGoethite,0
519.172,SW,PreFentonGoethite,0
505.1563,SW,PreFentonGoethite,0
613.1259,SW,PreFentonGoethite,0
514.1413,SW,PreFentonGoethite,0
373.1253,SW,PreFentonGoethite,0
440.141,SW,PreFentonGoethite,0
420.1148,SW,PreFentonGoethite,0
417.1152,SW,PreFentonGoethite,0
537.1462,SW,PreFentonGoethite,0
421.1464,SW,PreFentonGoethite,0
373.0447,SW,PreFentonGoethite,0
517.1563,SW,PreFentonGoethite,0
490.1678,SW,PreFentonGoethite,0
569.1512,SW,PreFentonGoethite,0
763.215,SW,PreFentonGoethite,0
454.1202,SW,PreFentonGoethite,0
587.1102,SW,PreFentonGoethite,0
583.2397,SW,PreFentonGoethite,1901192.5
408.1511,SW,PreFentonGoethite,0
731.1888,SW,PreFentonGoethite,0
609.2189,SW,PreFentonGoethite,0
444.1623,SW,PreFentonGoethite,0
445.1576,SW,PreFentonGoethite,0
317.0878,SW,PreFentonGoethite,0
557.1512,SW,PreFentonGoethite,0
701.1784,SW,PreFentonGoethite,0
363.2025,SW,PreFentonGoethite,6374328.33333333
526.1777,SW,PreFentonGoethite,0
407.1672,SW,PreFentonGoethite,0
459.0417,SW,PreFentonGoethite,0
554.1727,SW,PreFentonGoethite,0
570.1676,SW,PreFentonGoethite,0
661.1469,SW,PreFentonGoethite,0
524.1621,SW,PreFentonGoethite,0
489.1838,SW,PreFentonGoethite,0
627.2143,SW,PreFentonGoethite,0
665.1783,SW,PreFentonGoethite,0
496.1308,SW,PreFentonGoethite,0
333.0463,SW,PreFentonGoethite,0
551.1618,SW,PreFentonGoethite,0
671.1677,SW,PreFentonGoethite,0
510.1464,SW,PreFentonGoethite,0
561.1308,SW,PreFentonGoethite,0
571.2033,SW,PreFentonGoethite,0
531.193,SW,PreFentonGoethite,0
416.1311,SW,PreFentonGoethite,0
601.1258,SW,PreFentonGoethite,0
421.0624,SW,PreFentonGoethite,0
409.0624,SW,PreFentonGoethite,0
368.1198,SW,PreFentonGoethite,0
611.1465,SW,PreFentonGoethite,0
412.1096,SW,PreFentonGoethite,0
439.073,SW,PreFentonGoethite,0
599.2193,SW,PreFentonGoethite,1635793.5
543.2084,SW,PreFentonGoethite,0
425.1664,SW,PreFentonGoethite,1972548
571.2396,SW,PreFentonGoethite,2209446.33333333
459.2097,SW,PreFentonGoethite,0
529.0835,SW,PreFentonGoethite,0
409.1715,SW,PreFentonGoethite,3197390.33333333
390.1518,SW,PreFentonGoethite,0
507.1719,SW,PreFentonGoethite,2423902.33333333
499.2032,SW,PreFentonGoethite,0
655.1729,SW,PreFentonGoethite,0
543.172,SW,PreFentonGoethite,0
493.1927,SW,PreFentonGoethite,0
589.1985,SW,PreFentonGoethite,1669602
595.2396,SW,PreFentonGoethite,1727746
341.0725,SW,PreFentonGoethite,0
353.1453,SW,PreFentonGoethite,0
526.1414,SW,PreFentonGoethite,0
597.2037,SW,PreFentonGoethite,0
430.1467,SW,PreFentonGoethite,0
503.1406,SW,PreFentonGoethite,0
611.183,SW,PreFentonGoethite,0
343.0307,SW,PreFentonGoethite,0
406.0991,SW,PreFentonGoethite,0
503.1043,SW,PreFentonGoethite,0
687.1627,SW,PreFentonGoethite,0
597.219,SW,PreFentonGoethite,0
631.1364,SW,PreFentonGoethite,0
480.1359,SW,PreFentonGoethite,0
364.0885,SW,PreFentonGoethite,0
695.1887,SW,PreFentonGoethite,0
379.0518,SW,PreFentonGoethite,0
418.1831,SW,PreFentonGoethite,0
557.1876,SW,PreFentonGoethite,0
447.0814,SW,PreFentonGoethite,0
533.1723,SW,PreFentonGoethite,0
629.2299,SW,PreFentonGoethite,0
361.0413,SW,PreFentonGoethite,0
399.1507,SW,PreFentonGoethite,0
482.1516,SW,PreFentonGoethite,0
469.2841,SW,PreFentonGoethite,2894645.33333333
339.0569,SW,PreFentonGoethite,0
389.0362,SW,PreFentonGoethite,0
581.1724,SW,PreFentonGoethite,0
452.1409,SW,PreFentonGoethite,0
374.1205,SW,PreFentonGoethite,0
457.3171,SW,PreFentonGoethite,2003559
435.1872,SW,PreFentonGoethite,2853538
405.1151,SW,PreFentonGoethite,0
479.177,SW,PreFentonGoethite,1784174
461.0573,SW,PreFentonGoethite,0
361.1253,SW,PreFentonGoethite,0
377.1202,SW,PreFentonGoethite,0
705.1732,SW,PreFentonGoethite,0
529.1563,SW,PreFentonGoethite,0
407.2286,SW,PreFentonGoethite,5551633.66666667
391.0518,SW,PreFentonGoethite,0
375.141,SW,PreFentonGoethite,0
362.1093,SW,PreFentonGoethite,0
461.1889,SW,PreFentonGoethite,0
485.279,SW,PreFentonGoethite,2712886.5
429.0311,SW,PreFentonGoethite,0
491.177,SW,PreFentonGoethite,0
339.1297,SW,PreFentonGoethite,0
376.0886,SW,PreFentonGoethite,0
621.1883,SW,PreFentonGoethite,0
643.1363,SW,PreFentonGoethite,0
432.1624,SW,PreFentonGoethite,0
625.1622,SW,PreFentonGoethite,1699971.33333333
418.1467,SW,PreFentonGoethite,0
651.199,SW,PreFentonGoethite,0
424.146,SW,PreFentonGoethite,0
509.1875,SW,PreFentonGoethite,0
581.136,SW,PreFentonGoethite,0
426.1253,SW,PreFentonGoethite,0
733.2047,SW,PreFentonGoethite,0
507.1355,SW,PreFentonGoethite,0
597.1309,SW,PreFentonGoethite,0
404.2038,SW,PreFentonGoethite,0
431.0865,SW,PreFentonGoethite,0
556.1518,SW,PreFentonGoethite,0
477.1614,SW,PreFentonGoethite,0
475.0729,SW,PreFentonGoethite,0
468.1359,SW,PreFentonGoethite,0
627.1415,SW,PreFentonGoethite,0
540.157,SW,PreFentonGoethite,0
375.0603,SW,PreFentonGoethite,0
569.224,SW,PreFentonGoethite,1915300.33333333
391.0552,SW,PreFentonGoethite,0
527.089,SW,PreFentonGoethite,5315427.66666667
645.2249,SW,PreFentonGoethite,1587170.33333333
605.1571,SW,PreFentonGoethite,0
419.0501,SW,PreFentonGoethite,0
528.157,SW,PreFentonGoethite,0
477.0886,SW,PreFentonGoethite,0
527.1981,SW,PreFentonGoethite,1938530.5
325.114,SW,PreFentonGoethite,0
569.1876,SW,PreFentonGoethite,0
481.0835,SW,PreFentonGoethite,0
417.1627,SW,PreFentonGoethite,0
399.078,SW,PreFentonGoethite,0
512.1621,SW,PreFentonGoethite,0
529.1927,SW,PreFentonGoethite,0
661.2196,SW,PreFentonGoethite,0
397.0624,SW,PreFentonGoethite,0
663.1626,SW,PreFentonGoethite,0
469.0835,SW,PreFentonGoethite,0
424.1097,SW,PreFentonGoethite,0
422.1304,SW,PreFentonGoethite,0
433.0624,SW,PreFentonGoethite,0
498.1464,SW,PreFentonGoethite,0
392.1198,SW,PreFentonGoethite,0
394.1355,SW,PreFentonGoethite,1624735
603.1414,SW,PreFentonGoethite,0
719.1889,SW,PreFentonGoethite,0
501.1824,SW,PreFentonGoethite,1801572
449.1664,SW,PreFentonGoethite,0
501.0886,SW,PreFentonGoethite,0
555.193,SW,PreFentonGoethite,0
319.067,SW,PreFentonGoethite,0
369.1402,SW,PreFentonGoethite,0
435.1257,SW,PreFentonGoethite,0
571.1152,SW,PreFentonGoethite,0
705.2096,SW,PreFentonGoethite,0
687.199,SW,PreFentonGoethite,0
433.0658,SW,PreFentonGoethite,0
635.1677,SW,PreFentonGoethite,0
673.1471,SW,PreFentonGoethite,0
525.1825,SW,PreFentonGoethite,0
333.0827,SW,PreFentonGoethite,0
382.1355,SW,PreFentonGoethite,18097969.3333333
463.1821,SW,PreFentonGoethite,0
643.2092,SW,PreFentonGoethite,0
489.1613,SW,PreFentonGoethite,0
633.1521,SW,PreFentonGoethite,0
404.1675,SW,PreFentonGoethite,0
515.177,SW,PreFentonGoethite,0
421.0657,SW,PreFentonGoethite,0
389.1203,SW,PreFentonGoethite,0
558.1675,SW,PreFentonGoethite,0
398.1304,SW,PreFentonGoethite,0
347.062,SW,PreFentonGoethite,0
401.0759,SW,PreFentonGoethite,0
509.1148,SW,PreFentonGoethite,0
415.1093,SW,PreFentonGoethite,0
542.1726,SW,PreFentonGoethite,0
517.1774,SW,PreFentonGoethite,0
693.1731,SW,PreFentonGoethite,1782698
707.1889,SW,PreFentonGoethite,0
435.078,SW,PreFentonGoethite,0
691.1575,SW,PreFentonGoethite,0
693.2094,SW,PreFentonGoethite,0
473.0573,SW,PreFentonGoethite,0
575.1829,SW,PreFentonGoethite,0
567.1567,SW,PreFentonGoethite,0
465.0886,SW,PreFentonGoethite,0
541.1047,SW,PreFentonGoethite,3653254
463.1457,SW,PreFentonGoethite,0
435.0814,SW,PreFentonGoethite,0
721.2044,SW,PreFentonGoethite,0
385.1351,SW,PreFentonGoethite,0
387.0603,SW,PreFentonGoethite,0
553.141,SW,PreFentonGoethite,0
335.0984,SW,PreFentonGoethite,0
657.152,SW,PreFentonGoethite,0
525.1097,SW,PreFentonGoethite,0
447.078,SW,PreFentonGoethite,0
366.1042,SW,PreFentonGoethite,0
363.0569,SW,PreFentonGoethite,0
597.1673,SW,PreFentonGoethite,0
367.0518,SW,PreFentonGoethite,0
408.1147,SW,PreFentonGoethite,0
703.1939,SW,PreFentonGoethite,0
431.0467,SW,PreFentonGoethite,0
349.114,SW,PreFentonGoethite,1552169.5
410.1304,SW,PreFentonGoethite,0
657.1884,SW,PreFentonGoethite,0
559.1152,SW,PreFentonGoethite,2505552.33333333
403.0552,SW,PreFentonGoethite,0
523.1305,SW,PreFentonGoethite,0
376.1726,SW,PreFentonGoethite,0
497.1876,SW,PreFentonGoethite,2451746.66666667
511.0941,SW,PreFentonGoethite,0
591.1778,SW,PreFentonGoethite,0
407.1307,SW,PreFentonGoethite,0
585.1308,SW,PreFentonGoethite,0
499.0941,SW,PreFentonGoethite,0
641.157,SW,PreFentonGoethite,0
355.1246,SW,PreFentonGoethite,0
403.1359,SW,PreFentonGoethite,0
417.0708,SW,PreFentonGoethite,0
327.0933,SW,PreFentonGoethite,0
380.1199,SW,PreFentonGoethite,0
419.0865,SW,PreFentonGoethite,2378922.5
681.2096,SW,PreFentonGoethite,0
615.1414,SW,PreFentonGoethite,0
569.1359,SW,PreFentonGoethite,0
689.1783,SW,PreFentonGoethite,0
433.1715,SW,PreFentonGoethite,1994557.33333333
673.1834,SW,PreFentonGoethite,0
323.062,SW,PreFentonGoethite,0
405.0675,SW,PreFentonGoethite,0
389.0759,SW,PreFentonGoethite,0
583.1516,SW,PreFentonGoethite,0
394.0991,SW,PreFentonGoethite,0
378.1042,SW,PreFentonGoethite,0
325.0776,SW,PreFentonGoethite,0
423.078,SW,PreFentonGoethite,0
393.0675,SW,PreFentonGoethite,0
613.1622,SW,PreFentonGoethite,0
645.1521,SW,PreFentonGoethite,0
390.1882,SW,PreFentonGoethite,0
441.0886,SW,PreFentonGoethite,0
529.1046,SW,PreFentonGoethite,0
539.1254,SW,PreFentonGoethite,1694052
487.1668,SW,PreFentonGoethite,0
349.0776,SW,PreFentonGoethite,0
555.1203,SW,PreFentonGoethite,2849269
495.0992,SW,PreFentonGoethite,0
675.199,SW,PreFentonGoethite,0
451.1457,SW,PreFentonGoethite,0
503.1253,SW,PreFentonGoethite,0
405.0708,SW,PreFentonGoethite,0
437.1413,SW,PreFentonGoethite,0
539.1618,SW,PreFentonGoethite,0
335.062,SW,PreFentonGoethite,0
377.0726,SW,PreFentonGoethite,0
575.1466,SW,PreFentonGoethite,0
533.1359,SW,PreFentonGoethite,0
555.1566,SW,PreFentonGoethite,0
443.1042,SW,PreFentonGoethite,0
473.1512,SW,PreFentonGoethite,0
443.1406,SW,PreFentonGoethite,0
675.1626,SW,PreFentonGoethite,0
691.1939,SW,PreFentonGoethite,0
543.1203,SW,PreFentonGoethite,0
371.1195,SW,PreFentonGoethite,0
396.1147,SW,PreFentonGoethite,0
501.1097,SW,PreFentonGoethite,0
629.1572,SW,PreFentonGoethite,0
453.0886,SW,PreFentonGoethite,0
599.1465,SW,PreFentonGoethite,0
371.0831,SW,PreFentonGoethite,0
419.1307,SW,PreFentonGoethite,0
471.0991,SW,PreFentonGoethite,0
473.1148,SW,PreFentonGoethite,0
573.1309,SW,PreFentonGoethite,0
381.0675,SW,PreFentonGoethite,0
411.078,SW,PreFentonGoethite,0
619.1728,SW,PreFentonGoethite,0
649.1833,SW,PreFentonGoethite,0
439.1569,SW,PreFentonGoethite,0
531.1203,SW,PreFentonGoethite,0
547.1516,SW,PreFentonGoethite,0
617.1572,SW,PreFentonGoethite,0
587.1466,SW,PreFentonGoethite,0
407.0831,SW,PreFentonGoethite,2078145.5
647.1677,SW,PreFentonGoethite,0
437.0937,SW,PreFentonGoethite,0
483.0991,SW,PreFentonGoethite,0
571.1516,SW,PreFentonGoethite,0
459.1355,SW,PreFentonGoethite,0
489.1461,SW,PreFentonGoethite,0
451.1093,SW,PreFentonGoethite,0
413.0937,SW,PreFentonGoethite,0
527.1254,SW,PreFentonGoethite,0
351.0933,SW,PreFentonGoethite,0
